Total Times:	14
Total Samples:	3
Total Genes:	2000
Time	0
ID	NAME	pheromone	cdc15	elutriation
1740	3243	-0.0510	0.0000	-0.3450
1741	4641	-0.2860	-2.0250	-0.3890
1742	5847	-0.1230	0.1340	-0.2800
1743	7661	0.1660	0.1430	-0.2990
1744	6028	-0.0570	-1.1150	-0.6290
1745	1340	-0.7840	-0.7180	0.0100
1746	5762	-0.3530	0.9900	0.1750
1747	6431	-0.2530	-0.0486	-0.2320
1748	5299	-0.1120	-0.4850	-0.4760
1749	1539	0.1110	1.3560	0.2340
1750	3498	1.2010	-0.1405	-0.4330
1751	3663	-0.6290	-0.4150	-0.7220
1752	1758	0.1290	-0.1860	-1.1660
1753	5147	-0.3940	-0.3120	0.4700
1754	1490	-0.1420	-0.4150	-0.0150
1755	3487	-0.1880	-0.2510	0.1900
1756	3085	0.2160	-0.3960	-0.4190
1757	4376	-0.1170	-0.5380	-0.0620
1758	6638	-0.3450	-0.1981	-0.4660
1759	5573	-0.3230	0.2770	1.1070
1760	4311	1.1280	-0.1157	-1.1690
1761	5832	0.4930	0.6890	-0.2260
1762	6882	-0.0470	-0.5980	0.0200
1763	3396	0.9690	-0.0160	0.4530
1764	2369	-0.3480	-0.0561	0.2360
1765	4188	-0.0940	-0.2896	0.0060
1766	144	0.4850	-0.0097	-0.5260
1767	6170	0.1750	-1.0570	-0.5440
1768	5772	-0.0220	-0.1590	0.0000
1769	174	1.3250	0.4710	0.6720
1770	2553	0.0370	0.6260	0.8080
1771	1501	-0.2010	-2.5630	-0.0890
1772	1104	-0.8370	-0.2233	-0.7840
1773	5927	-0.5320	-0.2620	-0.1270
1774	2540	1.3170	0.4995	-0.0140
1775	4292	0.3160	0.2804	1.0300
1776	1673	-0.3150	-0.4150	0.4890
1777	3818	0.2420	1.8070	-0.0980
1778	2022	0.2760	-1.0000	-0.1530
1779	2114	-0.7790	-0.1165	-0.3850
1780	7718	1.2680	-1.2170	0.4840
1781	3467	-0.1750	-0.2369	0.1530
1782	4717	0.4360	-0.0599	0.3780
1783	6305	0.4700	0.0809	-1.5830
1784	6635	-1.0640	-0.1996	-0.1670
1785	1863	-0.1320	-0.1930	-0.2700
1786	3117	-0.6230	0.3600	0.6770
1787	4962	0.0380	0.2710	-0.2220
1788	5377	-0.6440	0.0980	-0.0990
1789	6774	0.0780	-0.1319	-0.4980
1790	7644	1.8370	-0.3630	-0.6080
1791	6566	0.6870	0.3330	-0.0970
1792	4773	-0.5260	0.2760	-0.5380
1793	7690	0.3170	-1.0320	-0.5000
1794	4917	-0.1920	-0.7840	-0.1800
1795	3453	-0.3970	-0.0690	0.0590
1796	3782	0.2210	0.3480	0.0680
1797	6950	-0.3180	-0.4770	-1.1210
1798	2578	-0.3810	0.1730	0.2390
1799	6671	-1.3270	-0.3203	0.2020
1800	1984	0.2890	0.4231	-0.0020
1801	3758	-0.6250	0.8590	0.5030
1802	6770	-0.1900	-1.5850	-0.5800
1803	2552	-0.3890	-0.2720	0.9850
1804	3133	-3.1600	0.4700	-0.3790
1805	1776	-0.2220	0.1700	-0.4640
1806	3851	-0.1150	-0.3099	-0.0270
1807	3076	0.9990	-0.0610	-1.5520
1808	5821	-0.2240	-0.4280	-0.1000
1809	4701	-0.1780	-0.8700	-0.3350
1810	3972	-0.3950	0.8670	0.7090
1811	6048	-0.0340	0.6630	0.3170
1812	627	-0.7890	-1.1000	-0.6860
1813	723	-0.5530	-0.7220	-0.0240
1814	7158	0.1760	-0.4290	-0.4200
1815	7375	-1.3130	0.2090	-0.3650
1816	3760	0.3290	-0.1290	-0.3970
1817	2344	0.9450	-1.5850	-0.5730
1818	59	0.2190	0.3480	0.4880
1819	2571	-1.1470	0.7230	0.3790
1820	5038	-0.3180	0.8570	0.7390
1821	3449	-0.5860	0.3080	-0.5610
1822	502	0.1050	-0.5010	0.1210
1823	5768	0.7320	1.3220	0.1760
1824	2224	0.4230	-0.0941	0.2120
1825	661	0.9610	0.2040	0.5740
1826	1844	-0.6360	-0.1228	-0.3110
1827	4466	-0.0630	-0.2000	0.4800
1828	1174	-0.2860	-0.1070	-0.5610
1829	4987	-0.1150	-0.5720	0.4880
1830	7378	-0.4830	0.5660	-0.4220
1831	605	-0.2300	-1.7080	-0.2870
1832	7232	-0.0200	-0.3390	-0.3400
1833	1750	-0.7490	-0.9490	0.4920
1834	4727	-0.2960	-0.4760	0.2670
1835	3450	-0.2930	0.3600	0.2110
1836	5416	0.4660	-0.6360	0.2150
1837	2346	0.0340	0.0609	-0.0150
1838	1798	-0.6321	-0.8330	-0.4850
1839	5864	0.5720	-0.1930	0.4980
1840	1390	-0.8080	-0.1582	-0.8620
1841	3904	0.1210	-1.3220	0.6960
1842	6729	0.4590	0.2207	-0.5630
1843	1781	0.2200	0.1440	0.1210
1844	4651	-0.9620	0.5850	0.5500
1845	1505	-1.0140	1.3050	-0.4950
1846	5816	-0.5213	-0.3570	-0.6680
1847	2805	0.1880	-0.5850	-0.2900
1848	4146	0.0810	1.5850	1.0300
1849	6046	-0.6980	1.1740	-0.2770
1850	996	-1.4510	0.6050	-0.7520
1851	1143	-0.3600	0.2333	0.1500
1852	4218	-0.3720	-0.1077	-0.0420
1853	7017	0.1740	-0.4550	-0.0350
1854	5277	-0.1650	-1.3770	-0.5340
1855	4892	0.3120	-0.2450	0.1570
1856	7602	-0.3900	-0.7290	-0.2710
1857	2198	-0.3410	0.3860	0.3830
1858	3706	0.4000	-0.9410	0.2870
1859	5687	0.1640	-0.4317	-1.0060
1860	835	1.2090	0.0810	0.0530
1861	4659	1.2810	-0.6070	0.4520
1862	6139	-0.2530	-0.3970	-0.3780
1863	848	0.3800	1.2880	0.1280
1864	3525	0.3796	-0.4740	0.7520
1865	2132	0.7900	0.2220	0.8230
1866	6818	0.1810	-0.1385	0.1060
1867	128	0.5570	-0.0090	0.2680
1868	2801	0.1940	-0.0690	0.3920
1869	5658	0.1690	-0.4520	0.5030
1870	6559	-0.6370	0.1780	0.0780
1871	1860	-0.6640	-1.1380	-0.4270
1872	1817	-1.8250	-0.2930	0.2700
1873	6469	0.1330	-0.6900	-0.3740
1874	7570	-1.0340	-0.7840	-0.1150
1875	6015	0.0490	0.5210	0.6120
1876	943	1.6230	-0.1880	0.3820
1877	7659	-0.3920	1.4120	-0.0460
1878	3239	0.1990	-0.6970	-0.5060
1879	6043	-0.4590	-0.3460	-0.1490
1880	11	0.2220	0.1230	0.1230
1881	3531	-0.2197	0.5450	-0.3160
1882	5503	-0.1433	0.0470	-0.1433
1883	1371	-0.4290	0.0000	0.8370
1884	2001	0.1180	-0.0780	-0.8350
1885	84	0.0580	0.2910	-0.6250
1886	5719	0.2350	-0.0780	-1.1100
1887	5735	-0.4540	-0.2380	-0.1010
1888	4880	-0.5920	-0.3100	-0.2570
1889	3070	0.8280	1.1930	0.5290
1890	6262	-0.5350	-0.2039	-0.5850
1891	2873	-0.1800	0.6370	-0.2070
1892	534	-0.1180	-0.6780	-0.0390
1893	7471	-0.3160	-0.5530	-0.9800
1894	2152	-0.4930	0.2550	0.3740
1895	5238	0.3120	0.5190	0.1780
1896	7482	1.4120	0.2850	0.1040
1897	255	-1.1620	0.0747	0.0747
1898	653	-0.1590	0.0000	0.2650
1899	2431	1.4030	1.0840	0.7180
1900	1692	-1.9560	-0.0623	-0.3080
1901	5915	0.2250	-1.0400	0.1480
1902	6697	0.0800	0.2753	-0.2060
1903	2053	0.0530	0.1520	-0.1210
1904	4161	0.2670	-0.3248	-0.0180
1905	865	-0.0830	-0.4590	0.2390
1906	7259	-0.1570	1.7500	-0.2430
1907	3248	-0.3830	1.3000	-0.2630
1908	6859	0.8700	-0.2230	-0.9540
1909	5968	1.3310	0.5310	-0.1040
1910	2497	-0.3940	-0.0557	-0.7310
1911	1843	-0.7180	-0.3512	-0.1300
1912	5668	0.0770	0.6740	0.0220
1913	5945	-0.1600	-1.0860	-0.1740
1914	5318	0.6660	0.2850	-0.9070
1915	3908	-0.1310	-1.2630	-0.1220
1916	6513	-0.2240	0.6210	-0.2910
1917	6052	0.0550	-0.2630	-0.0190
1918	4627	-0.6060	0.7810	-0.5700
1919	1948	0.1400	-0.5340	0.8790
1920	855	-0.2190	-0.4440	-0.1460
1921	6885	-0.1340	-0.3560	-0.1870
1922	1415	-1.1700	0.6940	0.0060
1923	3188	0.0840	0.1750	0.0570
1924	5131	-0.4790	0.4780	-0.6970
1925	3781	-0.2820	-0.6520	0.5730
1926	170	-0.1920	-0.4170	-0.3000
1927	2669	1.3400	-0.1380	0.6980
1928	3360	-0.2970	1.7390	0.2490
1929	3066	0.0500	-0.2770	0.5240
1930	2481	0.0790	-2.2140	-0.0180
1931	2027	-0.0780	0.3264	0.1630
1932	2854	0.0200	-1.1130	-0.4210
1933	6653	0.1910	3.1700	0.3740
1934	4622	0.0300	-0.2930	-0.1980
1935	3954	1.0410	0.5310	-0.1220
1936	3325	0.6650	0.0000	-0.2640
1937	6561	0.4570	-1.7440	-0.4840
1938	5085	-1.1820	-0.2010	1.0070
1939	1739	0.3260	-0.7050	-0.1730
1940	3173	-2.5830	-0.8740	-0.1270
1941	689	-0.1750	0.0180	0.0830
1942	135	-0.3440	-0.1906	-0.1420
1943	5585	0.7270	-0.7570	0.0620
1944	1126	1.2090	0.1690	0.3240
1945	3166	0.6750	0.2490	-0.8210
1946	5422	0.0940	1.0960	0.3070
1947	4330	0.4330	0.5850	0.3900
1948	1426	-0.2890	-0.3252	0.1540
1949	1828	-0.3766	0.1500	-0.3410
1950	3081	-0.1930	0.0780	0.0960
1951	6039	0.2390	-1.1380	-0.2900
1952	2773	-0.2790	-0.1159	-0.1800
1953	7506	0.1090	0.2340	-0.0090
1954	1271	-0.6920	-0.4098	0.1780
1955	3511	0.5440	0.6080	-0.5030
1956	387	0.3050	-0.6820	0.6680
1957	6036	-0.0347	-0.2370	0.0300
1958	4457	0.1580	-0.6560	0.1080
1959	5631	-0.3800	0.1730	-0.0730
1960	5582	0.5330	0.0660	0.2940
1961	1826	-0.7250	0.1560	0.0240
1962	6869	-0.3620	-0.2913	-0.9810
1963	7106	0.1310	-0.2180	-0.0390
1964	1670	-0.5810	-0.0646	-0.2420
1965	2307	-0.1460	-0.0649	-0.2110
1966	1764	-0.3440	-0.4340	0.0330
1967	7080	1.7890	0.4070	-0.3120
1968	876	-0.7090	0.0510	0.3110
1969	4904	-0.8870	0.6160	-1.1000
1970	2848	0.4830	-0.1700	0.3190
1971	5865	-0.9800	0.0190	0.0840
1972	837	0.1910	-1.7370	-0.2440
1973	99	0.8620	0.7720	0.7720
1974	1083	-0.0180	0.2190	0.0610
1975	2281	0.2550	-0.2846	-0.2980
1976	1430	-0.6880	-0.2138	-0.1800
1977	5671	0.4340	0.9640	0.2740
1978	501	-0.0440	-0.0250	-0.2090
1979	1987	0.3880	0.4550	0.3800
1980	1409	-0.1860	-0.5030	0.4210
1981	375	0.0880	-1.0340	-0.1800
1982	4286	0.0190	0.7280	-0.0640
1983	7332	0.0320	0.1480	0.0870
1984	3745	-1.1350	-1.4150	-0.2850
1985	4154	1.2250	0.1177	-0.1650
1986	7466	-0.0230	-0.2630	-0.8160
1987	3744	-0.7470	0.5240	-0.0470
1988	2294	0.1670	0.1282	-0.0160
1989	3022	1.1440	0.5810	0.3320
1990	315	-3.7260	-0.8849	-0.7530
1991	4572	0.0510	-3.8410	-0.2010
1992	4690	-0.6920	-0.6050	-0.4220
1993	1347	-0.1690	0.9690	0.0080
1994	7502	-0.3420	0.2520	0.5750
1995	5073	-0.6150	1.0850	-0.0390
1996	3969	0.0350	-0.1310	0.5600
1997	1797	-0.9420	-0.8740	-0.2730
1998	51	-0.3180	-1.4150	-0.7174
1999	3622	-0.6460	-0.1730	0.0190
Time	8
ID	NAME	pheromone	cdc15	elutriation
0	1603	-6.1672	0.2530	-7.7840
1	7411	-10.8710	-0.1730	-10.7950
2	3539	-10.0130	-0.2830	-8.4360
3	5475	-11.5610	-0.3040	-7.6660
4	4440	0.4410	-11.4600	0.1320
5	3541	-12.2950	-0.6130	-7.3300
6	1605	-4.7100	0.5610	-8.5230
7	5477	-9.9110	0.0100	-7.4220
8	2	0.3070	-4.4620	0.4940
9	1	-0.1210	-3.5610	0.5580
10	7413	-11.3280	0.0360	-9.6150
11	4423	-0.0380	-6.3790	0.2940
12	3893	-6.2780	0.4890	-6.9200
13	4417	0.1040	-9.0760	0.5210
14	19	-7.8410	1.5030	-5.3470
15	3	0.2350	-2.7960	0.4440
16	3891	-4.9220	0.1070	-6.2790
17	5829	-6.8340	-0.4410	-7.0030
18	5827	-6.7120	0.3320	-5.9760
19	1602	-2.0307	0.1260	-3.6160
20	4607	5.6310	0.1640	-0.3730
21	6542	5.1610	1.6923	-0.1280
22	21	-4.2360	0.7660	-6.1900
23	1040	-1.3650	1.8830	-2.6370
24	1604	-2.6360	-1.1270	0.5650
25	4524	0.1220	-0.0550	-0.2810
26	4523	-0.2900	0.0260	-0.4890
27	5779	-0.3418	0.7640	-0.3418
28	7095	-3.8810	-1.5393	-2.9680
29	1727	-0.7883	-0.7370	-0.4980
30	6927	0.4540	-0.5590	-0.2010
31	4475	0.0690	0.7070	-0.4630
32	2190	0.1300	-1.2980	0.2450
33	5594	3.7300	0.0890	0.5110
34	4476	-0.2110	0.1630	-0.3040
35	3542	3.5590	-1.4740	1.8740
36	4525	1.6080	-0.1600	-0.6720
37	7166	0.1320	-1.8260	-0.1820
38	3544	-0.0740	-0.5410	-0.3000
39	6562	0.1300	0.3330	-0.5900
40	1596	-0.6280	0.5350	-1.2340
41	5471	0.2280	0.5090	-0.3170
42	5476	3.9260	0.1740	1.5640
43	1362	-0.5530	1.1700	0.1800
44	3529	0.9430	0.6760	-0.3544
45	1559	-0.9506	0.3280	-5.4990
46	5336	-1.1090	-0.2410	-0.2360
47	2170	0.3150	0.3020	-0.7840
48	3962	3.2070	0.4850	-1.0000
49	5678	-1.4150	-1.6711	-1.8630
50	6254	0.2010	1.2220	-0.7170
51	1983	-0.0730	-0.0242	0.2350
52	2187	-0.0240	-1.4020	0.6770
53	1857	-0.5630	0.5850	0.2770
54	3302	-0.1490	0.8210	0.2230
55	2634	-1.3950	-0.5850	-1.7350
56	1690	-0.2760	-0.7160	0.2760
57	1136	1.0950	-0.4360	-0.3190
58	2186	-0.9280	0.2630	0.1580
59	27	0.5360	-2.8650	0.0550
60	1245	-0.7760	-0.1220	0.1700
61	2016	0.8097	0.1700	0.6260
62	3583	-0.0051	0.2980	2.5850
63	7366	-0.4737	-0.0370	1.1700
64	618	-0.2710	-2.4330	0.1520
65	2931	-0.4810	-0.2830	-0.0180
66	1950	-0.1343	0.5330	0.3760
67	1260	0.6510	0.1457	-0.2960
68	3931	1.0600	-2.3220	0.4460
69	1606	3.3390	-0.1340	2.1430
70	5780	-0.4239	0.0510	0.3830
71	3540	3.6370	-0.5200	1.7890
72	4	-0.6880	0.0000	0.2570
73	1839	0.2270	-0.3673	-0.1260
74	7367	-0.5639	0.1810	-3.0970
75	5478	3.2320	-0.1190	1.7350
76	6261	0.0700	0.5850	0.1630
77	6579	-0.3860	-0.7940	0.0600
78	5469	-1.9070	-0.4820	-0.3280
79	1726	-0.4320	-1.1380	0.2120
80	6681	-0.0040	0.0000	-0.4740
81	5651	-1.4080	0.4270	-1.0470
82	1472	-2.9870	0.7780	-0.5310
83	1557	-0.6326	-0.0200	-0.4010
84	3484	0.4850	-2.7370	-0.1280
85	6358	-0.9360	0.3680	0.3350
86	1534	-1.9730	-0.2507	0.5080
87	1429	0.2760	3.3220	-0.8750
88	7356	-2.9260	1.4660	-3.0000
89	3495	-2.0870	-0.7553	-0.2730
90	7715	-1.2800	0.3250	0.8930
91	4669	-0.0620	-0.6669	-0.3400
92	535	0.3300	-0.0815	0.1890
93	7414	3.4340	0.2850	1.1510
94	1597	-0.1561	-0.1630	-0.1030
95	4046	-0.6122	-1.8070	-0.5550
96	7716	-3.5850	0.2040	1.9480
97	18	-1.2120	-0.4697	-2.8370
98	3263	-0.7900	-3.1920	0.1760
99	6259	0.0980	-0.3220	0.1880
100	3909	-0.1980	-0.1350	-0.0260
101	2268	0.0390	-0.1588	0.1950
102	1228	-0.7090	-0.3630	0.2400
103	40	-0.2400	-0.6780	0.1270
104	1296	0.8650	0.0300	1.1340
105	5425	-0.7460	0.4860	0.5530
106	704	-0.2870	0.5850	-0.2220
107	5859	0.6020	0.0169	0.1180
108	5480	-2.1040	0.0830	-1.0080
109	6143	-0.0470	-0.1610	-0.4720
110	1482	-0.1630	-0.2840	0.6700
111	5809	1.4000	0.2080	0.4950
112	1601	1.1450	0.3410	-0.6940
113	116	-0.8082	-1.3170	-0.8082
114	3943	0.0000	-3.0000	-0.1090
115	2997	-0.2800	-0.0920	-0.0470
116	7542	1.0590	-0.4590	0.4010
117	955	-0.3574	0.2720	-0.3574
118	5428	-1.4150	0.3660	0.5310
119	2031	-0.1611	-0.3180	-1.4480
120	4047	-0.1069	1.2560	-0.7140
121	72	-0.0550	-0.0996	0.0440
122	6631	0.8700	-1.4150	-0.6070
123	3815	0.2330	-2.5980	0.0250
124	1671	-0.0590	-1.1220	-0.1210
125	4051	0.1780	-0.4685	-0.0370
126	5666	-0.4957	-2.0000	0.8070
127	425	-0.5970	0.3437	0.5100
128	744	-0.3700	0.1030	-0.9800
129	2020	-0.1865	-0.1865	0.4240
130	2963	0.3620	-0.3380	0.2520
131	553	-0.3590	2.6580	0.4640
132	7193	-0.2560	-0.4150	-0.2990
133	3457	-4.7000	-0.1470	-0.2900
134	7492	0.0751	0.2130	0.0751
135	6065	-0.0020	0.0730	0.4020
136	6265	-1.4240	-0.2120	-2.6750
137	2836	0.3220	-0.2020	0.1620
138	4380	0.4110	-0.4750	0.0830
139	4532	0.2510	-0.0220	-1.0780
140	260	-0.0520	0.0094	0.3400
141	1823	-0.3394	0.2960	-0.1930
142	97	-0.6990	0.2590	0.0350
143	5271	-0.2560	0.0290	-0.5760
144	5778	0.5210	0.2320	-1.2630
145	3365	-0.3870	0.0000	-0.2530
146	4050	0.3590	-0.6280	-0.1180
147	1566	-0.9460	0.1000	-0.1500
148	6937	0.2370	0.7680	-0.4500
149	2326	3.4590	0.3912	0.6540
150	1443	-0.1300	0.2417	0.5930
151	1728	-0.0400	1.3220	-0.2890
152	4390	-0.0200	-0.8480	-0.5160
153	5432	-0.1890	0.8110	-0.8190
154	76	-0.3620	0.6110	-0.1480
155	1738	-3.4480	-0.4850	0.1150
156	7412	3.7460	0.2280	2.0160
157	2813	0.7020	-2.3810	-0.2040
158	3894	3.0200	-0.0600	1.5590
159	5438	-0.3000	-0.0190	-0.2750
160	127	0.1250	-0.0502	-0.0050
161	5208	-1.2760	-1.0470	-0.0470
162	4387	-2.5730	-0.3090	-1.7640
163	4198	-1.7470	-4.3070	0.7000
164	4571	-0.2290	0.6590	-0.3780
165	1909	-1.3060	0.0320	-0.2790
166	1288	0.1240	-0.1688	-0.1020
167	1607	-1.6700	-0.3910	-0.5530
168	3756	-0.5436	-0.4810	-0.6720
169	6138	0.2120	-0.8430	0.3340
170	3253	-0.2980	-0.0890	0.3870
171	1355	-0.9390	0.6020	0.0870
172	1512	-0.4610	-0.7530	0.0750
173	5830	2.6200	0.8480	1.3110
174	1384	-0.5020	0.9650	0.2060
175	1689	-0.3186	-0.8540	0.0310
176	5041	-0.1400	-5.9540	-0.0160
177	2169	-0.0180	-0.3790	-0.1234
178	5515	-0.2685	-0.2210	-0.2685
179	63	-2.1520	-0.4229	0.2420
180	4268	-0.9570	0.4150	0.1110
181	1558	-0.2349	0.7000	-0.2349
182	3854	-0.0790	-0.7780	0.5930
183	6990	1.6500	-0.1250	0.6860
184	5429	-0.6950	0.5450	0.0380
185	2163	-0.1520	-1.7000	-0.1630
186	1732	-0.4880	-0.2090	-1.5060
187	1229	-0.6090	1.9070	0.2250
188	101	0.0960	-0.1990	-0.0220
189	2776	-0.1780	1.4150	0.2250
190	4140	0.1480	0.0000	-0.1760
191	5468	0.2000	0.0550	-0.0300
192	1563	-4.6630	0.4790	-0.1650
193	1852	-1.6900	-0.4109	0.3330
194	3538	-1.0160	0.0000	-0.7510
195	120	-0.4227	-0.0250	2.1150
196	38	-0.1560	-0.5850	0.4480
197	5145	0.1610	-0.2860	-0.2070
198	7390	-0.4840	0.2410	-0.6370
199	1849	-0.3080	-3.5850	-0.3060
200	1835	-0.5950	0.5410	-0.1300
201	1508	-0.1500	-1.2800	-0.0860
202	6830	-0.3910	-0.1381	-0.5110
203	154	0.0320	0.2066	-0.1150
204	6142	0.4360	-0.1550	-0.0240
205	6272	2.3860	0.6140	-1.1690
206	5834	0.0620	0.0970	-0.2700
207	6255	0.8160	-3.5650	-0.2280
208	6563	-0.2150	-1.0000	0.2710
209	6933	0.1680	-1.1320	0.0250
210	5715	-1.0260	0.1600	-1.1310
211	4221	0.5126	0.5126	0.1360
212	7234	-0.7110	-0.4890	-0.2180
213	1982	0.3300	-0.8740	0.1490
214	5305	-0.2162	-0.7370	0.0000
215	3482	-1.5240	-0.5877	0.0780
216	5632	-0.2980	-2.0120	0.0480
217	3695	-0.4610	-1.7170	-0.2750
218	5154	2.2870	0.0230	0.2930
219	7401	1.4190	-0.3090	-0.8927
220	5624	-1.8950	0.3060	-0.9670
221	4983	-2.0430	-0.3664	-0.4160
222	13	-1.2060	0.3850	0.0646
223	4873	1.1540	0.4621	-0.9260
224	4683	1.9710	0.5020	-0.5310
225	4481	-1.1560	-0.0510	-0.0930
226	3131	-2.2870	0.3650	1.1170
227	6920	-0.1720	-0.8970	-0.2790
228	7362	-0.2710	-0.8580	0.4690
229	7714	-0.1380	-0.2760	-0.1968
230	6641	1.4910	1.8740	-0.0520
231	2036	0.1710	1.5240	0.4320
232	7249	-0.9240	-1.4010	0.4480
233	3771	1.5040	-0.3000	0.4910
234	1008	0.0410	-1.4340	0.9820
235	1380	0.0800	2.0000	0.3570
236	1521	-0.6612	0.3790	-0.6612
237	6593	0.6200	0.1430	0.2660
238	6256	0.0990	-0.3050	-0.0680
239	1665	-0.2890	2.2350	0.8550
240	7631	-0.1820	0.2730	-0.3458
241	2797	0.0460	-1.2480	0.2440
242	7519	-1.7960	0.6880	0.6960
243	1560	4.7000	0.0750	0.4380
244	4443	0.0860	-0.5940	-0.1060
245	7388	-0.0850	0.5080	1.3220
246	5329	-0.0930	-0.0803	-0.1180
247	5679	-0.1380	0.0498	-0.1830
248	3259	-0.2060	-0.3685	0.4140
249	3134	3.2400	-1.2050	0.3890
250	6538	1.6310	0.2893	-0.1330
251	7632	0.7990	0.0410	-0.6380
252	6777	0.0160	-0.4473	-0.7180
253	4953	1.0340	0.2510	0.0110
254	2121	-0.0870	-0.7604	-2.3660
255	6016	2.2820	0.2910	0.2620
256	54	-2.0470	1.6520	1.3070
257	870	-0.3744	0.1880	-1.8510
258	6642	1.4280	-1.1700	-0.0500
259	2478	-0.2540	0.7180	0.1830
260	7621	0.0990	-0.0240	-0.3610
261	1595	-0.4361	0.1810	-1.6600
262	5134	-0.3350	-0.3430	0.0870
263	361	-0.0050	0.3854	0.1970
264	1554	-0.5046	0.2240	-0.0970
265	1757	0.0380	0.3140	-0.2630
266	1866	-0.7920	0.3960	-0.0380
267	1813	-1.2240	-1.1240	-0.4240
268	4293	1.8010	-0.2480	-0.1220
269	5918	0.1940	-2.8070	-0.0670
270	1241	-2.6280	-0.3813	-0.1240
271	3705	-0.3050	-0.6880	-0.4360
272	2021	-0.0635	3.5850	-0.0110
273	1041	-2.7370	0.1350	-0.0280
274	426	0.3270	-0.3630	0.4580
275	2035	1.2970	0.0387	0.1360
276	913	-0.3870	0.6550	-2.4840
277	1981	0.3560	1.1150	0.0340
278	6425	0.1060	-0.0760	-0.5070
279	1520	-0.2900	-0.1520	0.1590
280	1762	-0.4770	-1.8400	0.3660
281	1837	0.5960	-0.2047	-0.2330
282	1838	0.4980	-1.5150	0.0280
283	3486	-2.8740	-2.5850	-0.8740
284	529	0.3050	-1.7370	0.5250
285	1697	-0.2290	-4.4590	0.5770
286	2012	-0.2890	-1.0910	0.2100
287	4224	0.1843	0.1843	0.0280
288	3462	-0.0610	-2.9160	0.0390
289	1342	-0.6560	0.2400	-0.2680
290	3496	-0.2041	-0.2041	0.0800
291	5810	0.0820	0.0560	0.2410
292	5831	-0.0420	1.1220	0.1290
293	3433	0.2580	-0.7780	-0.0030
294	907	-1.0210	3.3220	-0.1180
295	3464	-0.1200	-0.2696	0.0640
296	22	3.2370	0.0000	1.5120
297	7474	-0.2310	0.3990	-4.6150
298	5032	-2.0500	0.4750	0.5500
299	12	-0.2680	-0.0820	0.3210
300	1039	-1.3510	0.0640	-0.2010
301	6597	1.3110	-0.0090	0.3870
302	1986	-0.2024	-0.5360	-0.1960
303	4326	-0.2330	-2.8420	0.3350
304	707	-0.5310	0.1770	0.4240
305	2337	0.3330	-0.1186	0.9690
306	5981	0.9500	-2.8070	-0.9640
307	5003	-0.7720	-0.7910	0.3530
308	111	-1.0540	-0.7000	-0.7840
309	7100	-1.4190	-0.4205	0.3040
310	6820	0.9700	-0.6215	0.4010
311	6684	0.4820	0.5920	-0.1190
312	5151	-0.8840	-0.5990	-0.0060
313	4036	1.8060	0.3220	-0.4820
314	1954	0.2330	0.6780	-2.2190
315	6424	0.3160	0.5850	0.0020
316	1207	-0.2213	0.2130	0.1640
317	4049	1.4180	-0.0857	0.2410
318	6428	0.4500	0.0210	0.0930
319	1522	-0.7253	-0.7253	-0.7253
320	7233	-2.2220	0.3020	-0.4303
321	3633	-0.5550	0.5850	-0.5010
322	1746	-0.4720	-1.1000	0.2550
323	6422	0.1530	0.3410	-0.4660
324	4435	0.0470	-0.8300	-0.1630
325	715	-0.1100	1.5850	0.1420
326	10	-0.5260	0.7370	-0.2340
327	1788	-0.2550	-0.3220	0.0280
328	4477	-0.1150	0.3840	-0.3440
329	2200	-0.5390	0.1530	-0.5400
330	5467	-0.4000	0.7040	-1.2540
331	547	-0.3840	-1.9480	0.1350
332	3532	-2.7370	-0.2630	1.1490
333	1392	-0.8320	-0.8350	0.0610
334	5863	-0.6170	-0.3078	0.1500
335	1290	-0.3130	0.1650	0.2660
336	1431	-0.0800	-0.3362	-0.5970
337	429	1.3400	0.2630	0.8040
338	3823	0.2010	-4.1700	-0.6120
339	5708	-1.8400	-0.8820	-0.4590
340	7436	0.2953	0.3600	0.2953
341	2234	0.8750	-0.5187	0.5700
342	628	-0.1280	-0.4960	-0.0360
343	211	-0.3140	-0.5970	0.3360
344	6991	-0.6070	-2.2220	-0.8060
345	5431	-0.8190	0.3710	0.3540
346	6893	-0.3390	-0.7370	0.0030
347	6140	0.3250	-0.6280	-0.4520
348	7147	-0.1420	0.7370	-0.6720
349	7363	-0.0590	-0.1850	-0.2382
350	2851	-0.2770	0.0000	0.3970
351	2538	-2.0060	-0.4608	0.0620
352	3435	0.2250	-0.0740	0.0420
353	6419	-0.0150	-0.0086	-0.2530
354	3493	-2.2480	-0.0577	-0.3830
355	892	-0.1270	0.7910	-0.1180
356	1959	0.0990	0.2920	0.1060
357	2096	0.0250	1.3540	0.1020
358	3649	0.8480	-6.0440	-0.2260
359	5340	-0.2710	-2.5540	-0.1320
360	536	-0.0260	-0.0930	0.6700
361	7490	-0.2340	0.2630	-0.3650
362	1555	-0.2339	0.1930	-0.2970
363	6732	0.5070	-0.1070	-0.7810
364	4121	-0.0900	1.0590	-0.2570
365	6477	-0.6289	0.6000	0.2180
366	3333	-1.0100	-0.4200	0.6920
367	950	-5.1870	0.1780	-0.0900
368	1711	-0.0890	0.1060	0.6650
369	2682	0.0760	-0.9620	-0.5920
370	2009	0.1380	-0.2220	0.1580
371	105	0.3940	-2.4600	-0.5250
